UBIGEO,VIVIENDA,AguaAcceso,Electricidad
21801,74,1,1
21801,90,1,1
21801,106,1,1
21801,138,1,1
21801,153,1,1
21801,10,1,1
21801,34,1,1
21801,78,1,1
21801,102,1,1
21801,102,1,1
21801,123,1,1
21801,147,1,1
21801,14,1,1
21801,108,2,1
21801,108,2,1
21801,128,1,1
21809,14,1,1
21809,53,1,1
21809,92,1,1
21809,106,1,1
21801,1,1,1
21801,13,1,1
21801,26,1,1
21801,38,1,1
21801,51,1,1
21801,63,1,1
21801,100,1,1
21801,112,1,1
21801,8,1,1
21801,24,1,1
21801,41,1,1
21801,56,1,1
21801,73,1,1
21801,73,1,1
21801,73,1,1
21801,106,1,1
21809,12,1,1
21809,25,1,1
21809,51,1,1
21809,64,1,1
21809,77,1,1
21809,90,1,1
21809,5,1,1
21809,21,1,1
21809,50,1,1
21809,67,1,1
21809,83,1,1
21809,98,1,1
21809,4,1,1
21809,12,1,1
21809,19,1,1
21809,27,1,1
21809,52,1,1
21809,17,1,1
21809,29,1,1
21809,41,1,1
21809,53,1,1
21809,65,1,1
21809,78,1,1
21809,78,1,1
21809,102,1,1
21809,114,1,1
21801,12,1,1
21801,28,1,1
21801,59,1,1
21801,75,1,1
21801,90,1,1
21801,106,1,1
21809,8,1,1
21809,23,1,1
21809,51,1,1
21809,66,1,1
21809,80,1,1
21809,95,1,1
21101,2,1,1
21101,24,1,1
21101,32,1,1
21101,39,1,1
21101,47,1,1
21101,55,1,1
21806,21,1,1
21806,43,1,1
21806,89,1,1
21806,112,1,1
21806,134,1,1
21806,156,1,1
21807,4,1,1
21807,17,1,1
21807,52,2,1
21807,75,1,1
20801,48,1,1
21808,6,1,1
21808,25,1,1
21808,48,1,1
21808,68,1,1
21808,110,1,1
21808,131,1,1
21808,8,1,1
21808,28,1,1
21808,68,1,1
21808,88,1,1
21808,107,1,1
21808,127,1,1
21101,4,1,1
21101,43,1,1
21101,63,1,1
21101,82,1,1
21101,102,1,1
21101,119,1,1
21805,26,1,1
21805,45,1,1
21805,54,1,1
21805,73,1,1
21805,83,2,1
20801,6,1,1
20801,18,1,1
20801,29,2,1
20801,42,1,1
20801,54,1,1
20801,66,1,1
21806,20,1,1
21806,32,1,1
21806,41,1,1
21806,152,1,1
21806,191,1,1
20801,2,2,1
20801,7,2,1
20801,13,2,1
20801,17,2,1
20801,26,1,1
20801,40,2,0
20801,17,1,1
20801,23,1,1
20801,36,1,1
20801,61,1,1
20801,114,1,1
20801,144,1,1
20802,6,1,1
20802,20,1,1
20802,35,1,1
20802,62,1,1
20802,89,1,1
20802,103,1,1
20801,48,1,1
20801,62,1,1
20801,76,1,1
20801,102,1,1
21101,14,1,1
21101,32,1,1
21101,68,1,1
21101,86,1,1
21101,104,1,1
21101,122,1,1
20801,32,1,1
20801,32,1,1
20801,47,1,1
20801,63,1,1
20801,79,1,1
20801,96,1,1
20801,112,1,1
21503,1,1,1
21503,19,1,1
21503,56,1,1
21503,75,1,1
21503,92,1,1
21503,110,1,1
21509,4,1,1
21509,20,1,1
21509,32,1,1
21509,46,1,1
21509,69,1,1
21509,104,1,1
20804,9,1,0
20804,10,1,0
20804,11,1,0
20804,12,1,0
20804,88,1,1
20804,89,1,1
20804,90,1,1
20804,91,1,1
20804,275,1,1
20804,276,1,1
20804,277,1,1
20804,278,1,1
20804,279,1,1
21805,33,1,1
21805,34,1,1
21805,35,1,1
21805,36,1,0
21805,107,1,1
21805,108,1,1
21805,109,1,1
21805,110,1,1
20801,59,1,1
20801,71,1,1
20801,72,1,1
21802,13,1,1
21802,14,1,1
21802,15,1,1
21802,143,1,1
21802,144,1,1
21802,145,1,1
21802,146,1,1
21802,147,1,1
21104,49,1,1
21104,50,1,1
21104,51,1,1
21104,119,1,1
21104,120,1,1
21104,121,1,1
21104,122,1,1
21501,4,1,1
21501,14,1,1
21501,25,1,1
21501,35,1,1
21501,46,1,1
21501,65,1,1
21501,85,1,1
21501,96,1,1
21502,17,1,1
21502,19,1,1
21502,72,1,1
21502,73,1,1
21502,74,1,1
21502,75,1,1
21502,76,1,1
21105,9,1,1
21105,15,1,1
21105,21,1,1
21105,33,1,1
21105,44,1,1
21105,50,1,1
21105,56,1,1
21105,64,1,1
21503,5,1,1
21503,6,1,1
21503,7,1,1
20105,1,1,1
20105,18,1,1
20105,52,1,1
20105,86,1,0
20105,104,1,1
20105,137,1,1
20105,154,1,1
20101,15,1,1
20101,31,1,1
20101,47,1,1
20101,62,1,1
20101,77,1,1
20101,105,1,1
20101,118,1,1
20101,133,1,1
20105,7,2,1
20105,25,1,1
20105,44,1,1
20105,63,1,1
20105,80,1,1
20105,98,1,1
20105,117,1,1
20105,153,1,1
20101,14,1,1
20101,19,1,1
20101,39,1,1
20101,94,1,1
20101,116,1,1
20101,142,1,1
20105,2,1,1
20105,29,1,1
20105,43,1,1
20105,71,1,1
20105,98,1,1
20105,111,1,1
20105,125,1,1
20105,38,1,1
20105,56,1,1
20105,94,1,1
20105,114,1,1
20105,133,1,1
20101,14,1,1
20101,81,1,1
20101,104,1,1
20101,126,1,1
20101,149,1,1
20101,171,1,1
20101,23,1,1
20101,37,2,1
20101,50,1,1
20101,64,1,1
20101,92,1,1
20101,107,1,1
20101,120,1,1
20101,133,1,1
20101,19,1,1
20101,61,1,1
20101,80,1,1
20101,100,1,1
20101,177,1,1
20105,4,1,1
20105,17,1,1
20105,40,1,1
20105,67,1,1
20105,80,1,1
20101,2,1,1
20101,26,1,1
20101,50,1,1
20101,74,1,1
20101,98,1,1
20101,195,1,1
20101,219,1,1
20101,7,1,1
20101,23,1,1
20101,55,1,1
20101,71,1,1
20101,88,1,1
20101,104,1,1
20105,5,1,1
20105,18,1,1
20105,44,1,1
20105,58,1,1
20105,71,1,1
20105,84,1,1
20105,14,1,1
20105,26,1,1
20105,38,1,1
20105,62,1,1
20105,109,1,1
20105,4,2,1
20105,31,2,1
20105,45,1,1
20105,59,1,1
20105,73,1,1
20105,87,2,1
20105,6,1,1
20105,17,1,1
20105,28,1,1
20105,40,1,1
20105,51,1,1
20101,19,1,1
20101,29,1,1
20101,49,1,1
20101,68,1,1
20105,1,1,1
20105,17,1,1
20105,32,1,1
20105,47,1,1
20105,78,1,1
20105,94,1,1
22001,12,1,1
22001,28,1,1
22001,58,1,1
22001,74,1,1
22001,89,1,1
22001,103,1,1
20601,3,1,1
20601,16,1,1
20601,55,1,1
20601,67,1,1
20601,81,1,1
20601,94,1,1
22001,16,1,1
22001,33,1,1
22001,50,1,1
22001,67,1,1
22001,119,1,1
22001,153,1,1
21201,6,1,1
21201,27,1,1
21201,49,1,1
21201,110,1,1
21201,130,1,1
21201,169,1,1
21901,18,1,1
21901,34,1,1
21901,45,1,1
21901,60,2,1
21901,87,1,1
21201,10,1,1
21201,42,1,1
21201,74,1,1
21201,90,1,1
21201,122,1,1
20508,8,1,1
20508,27,1,1
20508,66,1,1
20508,86,1,1
20508,105,1,1
20508,125,1,1
21201,40,1,1
21201,56,1,1
21201,73,1,1
21201,90,1,1
21201,107,1,1
21201,123,1,1
21901,13,1,1
21901,61,1,1
21901,130,1,1
21901,152,1,1
21901,176,1,1
21004,15,1,1
21004,50,1,1
21004,63,1,1
21004,96,1,1
21004,112,1,1
21701,1,1,1
21701,15,1,1
21701,27,1,1
21701,52,1,1
21701,64,1,1
21701,88,1,1
21001,13,1,1
21001,44,1,1
21001,60,1,1
21001,75,1,1
21001,91,1,1
21001,106,1,1
20701,10,1,1
20701,26,1,1
20701,41,1,1
20701,74,1,1
20701,86,1,1
20701,104,1,1
22005,18,1,1
22005,20,2,1
22005,74,1,1
22005,77,1,1
22005,78,1,1
22005,61,1,1
22005,62,1,1
22005,63,1,1
22005,64,1,1
22005,173,1,1
22005,176,1,1
22005,177,1,1
20110,5,2,1
20110,21,1,1
20110,65,2,1
20110,77,1,1
20110,88,1,1
20110,125,1,1
20110,135,1,1
20702,6,1,1
20702,15,1,1
20702,43,1,1
20702,52,1,1
20702,62,1,1
20702,71,1,1
20702,80,1,1
20702,98,1,1
21201,21,1,1
21201,22,1,1
21201,23,1,1
21201,24,1,1
21201,145,1,1
21201,150,1,1
21201,151,1,1
21201,153,1,1
20112,117,1,1
20112,118,1,1
20112,120,1,1
20112,238,1,1
20112,242,1,1
20112,246,1,1
20112,247,1,1
21008,105,1,1
21008,106,1,1
21008,107,1,1
21008,108,1,1
21008,233,1,1
21008,234,1,1
21008,235,1,1
20111,37,1,1
20111,38,1,1
20111,39,1,1
20111,40,1,1
20111,95,1,1
20111,96,1,1
20111,97,1,1
20111,98,1,1
20202,6,1,1
20202,8,1,1
20202,53,1,1
20202,54,1,1
20202,56,1,1
20205,19,1,1
20205,29,1,1
20205,46,1,1
20205,70,1,1
20205,109,1,1
20205,121,1,1
20205,136,1,1
21601,7,1,1
21601,8,1,1
21601,110,1,1
21601,111,1,1
21601,113,1,1
21601,114,2,1
21601,115,1,1
20101,14,1,1
20101,15,1,1
20101,16,2,1
20101,121,1,1
20101,122,1,1
20101,123,1,1
20101,127,1,1
20101,129,1,1
20202,66,1,1
20202,67,1,1
20202,68,1,1
20202,69,1,1
20202,184,1,0
20202,187,1,0
20202,188,1,0
20702,21,1,1
20702,49,2,1
20702,52,2,1
20702,55,1,0
20702,56,1,1
20702,57,2,0
20702,58,1,1
21906,6,1,1
21906,33,1,1
21906,42,2,1
21906,61,1,1
21906,69,1,1
21906,77,1,1
21906,94,1,1
21709,9,1,1
21709,23,1,1
21709,59,1,1
21709,95,1,1
21709,105,1,1
21709,118,1,1
21709,140,1,1
21601,5,1,1
21601,6,1,1
21601,7,1,1
21601,93,1,0
21601,94,1,0
21601,95,1,0
21601,96,1,0
21601,98,1,0
20601,21,1,1
20601,22,1,1
20601,23,1,1
20601,24,1,1
20601,113,1,1
20601,114,1,1
20601,115,1,1
20601,116,1,1
21909,22,1,1
21909,96,1,1
21909,97,1,1
21909,98,1,1
21909,99,1,1
21909,100,1,1
21909,101,1,1
20302,5,1,0
20302,11,1,0
20302,22,1,1
20302,25,1,1
20302,26,1,1
20302,36,1,1
20302,38,1,1
20901,26,1,0
20901,39,1,1
20901,51,2,1
20901,63,1,1
20901,87,1,1
20901,112,1,1
20901,124,1,1
20901,137,1,1
20504,15,1,1
20504,34,1,1
20504,62,1,1
20504,80,1,1
20504,90,1,1
21307,5,1,1
21307,6,1,0
21307,7,1,1
21307,8,1,0
21307,92,1,1
21307,94,1,1
21307,95,1,1
20108,13,1,1
20108,14,1,1
20108,16,1,1
20108,161,1,1
20108,162,1,1
20108,163,1,1
20108,164,1,1
20108,165,1,1
21406,13,1,0
21406,15,1,1
21406,58,1,1
21406,60,1,1
21406,62,1,1
20402,1,1,1
20402,2,1,1
20402,3,1,1
20402,60,1,1
20402,61,1,1
20402,62,1,1
20402,64,1,1
20402,65,1,1
21407,5,1,1
21407,46,1,1
21407,54,1,1
21407,63,1,1
21407,71,1,1
21407,80,1,1
21407,97,1,1
22006,13,1,1
22006,85,1,1
22006,86,1,1
22006,88,1,1
22006,89,1,1
22006,90,1,1
22006,92,1,1
20105,49,1,1
20105,50,1,1
20105,52,1,1
20105,115,1,1
20105,117,1,1
20105,118,1,1
20105,119,1,1
20105,120,1,1
20701,65,1,1
20701,66,1,1
20701,68,1,1
20701,152,1,1
20701,154,1,1
21302,69,1,1
21302,71,1,1
21302,148,1,1
21302,151,1,1
21302,152,1,1
21203,6,2,1
21203,13,1,1
21203,20,1,1
21203,26,1,1
21203,40,1,1
21203,55,1,1
21203,81,1,1
20511,3,1,1
20511,7,1,1
20511,11,1,1
20511,35,1,1
20511,42,1,1
20511,54,1,1
20511,96,1,1
21603,159,1,1
21603,160,1,1
21603,161,1,1
21603,233,1,1
21603,309,1,1
21603,310,1,1
21603,319,1,1
20101,60,1,1
20101,61,1,1
20101,63,1,1
20101,78,1,1
20101,79,1,1
20101,85,1,1
21004,165,2,1
21004,167,1,1
21004,168,1,1
21004,376,1,1
21004,377,1,1
21004,379,2,1
21007,40,1,1
21007,41,1,1
21007,43,1,1
21007,46,1,1
21007,53,1,1
21007,54,1,1
21007,90,1,1
21007,91,1,1
20108,5,1,1
20108,16,1,1
20108,21,1,1
20108,32,1,1
20108,38,1,1
20108,47,1,1
20108,53,1,1
21909,61,1,1
21909,62,1,1
21909,63,1,1
21909,64,1,1
21909,157,1,1
21909,158,1,1
21909,159,1,1
21909,160,1,1
22001,121,1,1
22001,122,1,1
22001,303,1,1
22001,304,1,1
22001,305,1,1
22001,306,1,1
22001,308,1,1
21003,68,1,1
21003,70,1,1
21003,73,1,1
21003,76,9,1
21003,172,1,1
21003,173,1,1
21003,175,1,1
21003,176,1,1
22001,21,1,1
22001,22,1,1
22001,23,1,1
22001,24,1,1
22001,65,1,1
22001,66,1,1
22001,67,1,1
22001,68,1,1
20509,46,1,1
20509,47,1,1
20509,48,1,1
20509,51,1,1
20509,54,1,1
20509,55,1,1
20509,57,1,1
20509,58,1,1
20112,2,1,0
20112,10,1,1
20112,18,1,1
20112,25,1,1
20112,33,1,1
20112,49,1,1
20112,80,1,1
20112,87,1,1
21201,141,1,1
21201,142,1,1
21201,143,1,1
21201,144,1,1
21201,350,1,1
21201,351,1,1
21201,354,1,1
20102,38,1,1
20102,92,1,0
20102,93,1,1
20102,95,1,1
20102,96,1,1
20102,97,1,1
20703,49,1,1
20703,51,1,1
20703,169,1,1
20703,170,1,1
20703,171,1,1
20703,172,1,1
20703,175,1,1
22002,9,1,1
22002,10,1,1
22002,12,1,1
22002,69,1,1
22002,70,1,1
22002,71,1,1
22002,72,1,1
22002,73,1,1
21707,9,1,1
21707,11,1,1
21707,14,1,1
21707,17,1,1
21707,22,1,0
21908,166,1,1
21908,167,1,1
21908,168,1,1
21908,169,1,1
22002,106,1,1
22002,107,1,1
22002,108,1,1
22002,257,1,1
22002,258,1,1
22002,260,2,1
22002,262,2,0
21604,13,1,1
21604,14,1,1
21604,16,1,1
21604,122,1,1
21604,123,1,1
21604,125,1,1
21604,126,1,1
21604,128,1,1
20601,10,1,1
20601,18,1,1
20601,20,1,1
20601,21,1,1
20601,22,1,1
20601,24,1,1
20601,36,1,1
20601,39,1,1
21301,6,1,1
21301,24,1,1
21301,42,2,1
21301,51,2,1
21301,59,1,1
21301,77,1,1
21301,86,1,1
21005,8,1,1
21005,18,1,1
21005,29,1,1
21005,39,1,1
21005,50,1,1
21005,60,1,1
21005,70,1,1
21005,91,1,1
21206,5,2,1
21206,101,2,1
21206,102,1,1
21206,103,1,1
21206,105,1,1
21206,106,1,1
21206,107,1,1
21014,6,1,1
21014,8,1,1
21014,142,1,1
21014,144,1,1
21014,147,1,1
21014,148,1,1
20605,21,1,1
20605,22,1,1
20605,23,1,1
20605,24,1,1
20605,84,1,1
20605,86,1,1
20605,87,1,1
20605,88,1,1
30101,9,1,1
30101,51,1,1
30101,70,1,1
30101,114,1,1
30101,135,1,1
30101,155,1,1
30101,176,1,1
30101,218,1,1
30101,7,1,1
30101,20,1,1
30101,35,1,1
30101,83,1,1
30101,117,1,1
30101,130,1,1
30101,146,1,1
30101,162,1,1
30101,12,1,1
30101,88,1,1
30101,114,1,1
30101,140,1,1
30101,165,1,1
30101,189,1,1
30101,7,1,1
30101,24,1,1
30101,56,1,1
30101,73,1,1
30101,86,1,1
30101,101,1,1
30101,1,1,1
30101,15,1,1
30101,43,1,1
30101,57,1,1
30101,68,1,1
30101,86,1,1
30101,17,1,1
30101,56,1,1
30101,95,1,1
30101,115,1,1
30101,135,1,1
30101,155,1,1
30101,213,1,1
30101,11,1,1
30101,24,1,1
30101,49,1,1
30101,62,1,1
30101,99,1,1
30101,111,1,1
30101,21,1,1
30101,56,1,1
30101,90,1,1
30101,124,1,1
30101,141,1,1
30101,159,1,1
30101,175,1,1
30101,46,1,1
30101,69,1,1
30101,92,1,1
30101,138,1,1
30101,207,1,1
30101,21,1,1
30101,25,1,1
30101,44,1,1
30101,53,1,1
30101,60,1,1
30101,64,1,1
30101,75,1,1
30101,126,1,1
30101,1,1,1
30101,21,1,1
30101,38,1,1
30101,53,1,1
30101,69,1,1
30101,86,1,1
30101,99,1,1
30101,17,1,1
30101,30,1,1
30101,56,1,1
30101,81,1,1
30101,95,1,1
30109,13,1,1
30109,58,1,1
30109,80,1,1
30109,146,1,1
30109,168,1,1
30109,189,1,1
30101,24,1,1
30101,49,1,1
30101,98,1,1
30101,122,1,1
30101,147,1,1
30101,172,1,1
30109,2,1,1
30109,26,1,1
30109,76,1,1
30109,100,1,1
30109,125,1,1
30109,125,1,1
30109,147,1,1
30101,12,1,1
30101,26,1,1
30101,39,1,1
30101,53,1,1
30101,80,1,1
30101,93,1,1
30101,107,1,1
30101,134,1,1
30101,12,1,1
30101,35,1,1
30101,58,1,1
30101,104,1,1
30101,127,1,1
30213,8,1,1
30213,33,1,1
30213,47,1,1
30213,60,1,1
30213,73,1,1
30213,86,1,1
30216,6,1,1
30216,20,1,1
30216,31,1,1
30216,38,1,1
30216,62,2,1
30216,70,2,1
30506,13,1,1
30506,27,1,1
30506,41,1,1
30506,54,1,1
30506,67,1,1
30506,81,1,1
30501,4,1,1
30501,61,1,1
30501,80,1,1
30501,99,1,1
30501,138,1,1
30501,156,1,1
30215,2,1,1
30215,23,1,1
30215,67,1,1
30215,87,1,1
30215,112,1,1
30215,134,1,1
30201,4,1,1
30201,20,1,1
30201,34,1,1
30201,62,1,1
30201,76,1,1
30201,90,1,1
30216,1,1,1
30216,48,1,1
30216,71,1,1
30216,118,1,1
30216,142,1,1
30216,165,1,1
30204,3,1,1
30204,17,1,1
30204,26,1,1
30204,43,2,1
30201,6,1,1
30201,23,1,1
30201,58,1,1
30201,75,1,1
30201,110,1,1
30201,127,1,1
30213,12,1,1
30213,25,1,1
30213,37,1,1
30213,50,1,1
30213,62,1,1
30213,88,1,1
30602,6,2,1
30602,22,2,1
30602,68,2,1
30602,84,2,1
30602,96,2,1
30602,17,1,1
30602,36,1,1
30602,55,1,1
30602,76,1,1
30602,114,1,1
30602,132,1,1
30104,15,1,1
30104,31,1,1
30104,47,1,1
30104,62,1,1
30104,94,1,1
30104,110,1,1
30204,3,1,1
30204,20,1,1
30204,37,1,1
30204,46,1,1
30204,54,1,1
30204,63,1,1
30213,4,1,1
30213,17,1,1
30213,29,1,1
30213,54,1,1
30213,79,1,1
30213,92,1,1
30201,14,1,1
30201,74,1,1
30201,94,1,1
30201,153,1,1
30201,5,1,1
30201,9,1,1
30201,32,1,1
30201,52,1,1
30201,64,1,1
30602,8,1,1
30602,43,1,1
30602,55,1,1
30602,66,1,1
30602,78,1,1
30602,90,1,1
30104,8,1,1
30104,31,1,1
30104,53,1,1
30104,76,1,1
30104,98,1,1
30104,139,1,1
30506,20,1,1
30506,36,1,1
30506,53,1,1
30506,65,1,1
30506,76,2,1
30506,90,1,1
30104,6,1,1
30104,21,1,1
30104,32,1,1
30104,43,1,1
30104,53,1,1
30104,74,1,1
30201,10,1,1
30201,24,1,1
30201,38,1,1
30201,52,1,1
30201,67,1,1
30201,96,1,1
30201,1,1,1
30201,20,1,1
30201,57,1,1
30201,76,1,1
30201,94,1,1
30201,113,1,1
30501,1,1,1
30501,11,1,1
30501,21,1,1
30501,30,1,0
30501,52,1,1
30501,61,1,1
30216,3,1,1
30216,21,1,1
30216,55,1,1
30216,72,1,1
30216,90,1,1
30216,107,1,1
30201,32,1,1
30201,50,1,1
30201,66,1,1
30201,98,1,1
30201,115,1,1
30201,146,1,1
30220,14,1,1
30220,31,1,1
30220,65,1,1
30220,80,1,1
30220,100,1,1
30220,115,1,1
30201,21,1,1
30201,40,1,1
30201,58,1,1
30201,77,1,1
30201,132,1,1
30201,151,1,1
30201,15,1,1
30201,30,1,1
30201,45,1,1
30201,76,1,1
30201,91,1,1
30201,106,1,1
30504,8,1,1
30504,33,1,1
30504,50,1,1
30504,62,1,1
30504,78,1,1
30504,92,1,1
30202,1,1,1
30202,9,1,1
30202,25,1,1
30202,33,1,0
30202,43,1,1
30202,51,1,1
30202,67,1,1
30202,75,1,1
30304,4,1,1
30304,15,1,1
30304,19,1,1
30304,25,1,1
30304,32,1,1
30304,42,1,1
30304,51,1,1
30304,57,1,1
30208,21,1,1
30208,22,1,1
30208,23,1,1
30208,24,1,1
30208,113,1,1
30208,114,1,1
30208,115,1,1
30208,116,1,1
30204,1,1,1
30204,3,1,1
30204,48,1,1
30204,49,1,1
30204,51,1,1
30204,52,1,1
30204,53,1,1
30204,54,1,1
30210,9,1,0
30210,10,1,1
30210,11,1,1
30210,12,1,1
30210,94,1,1
30210,95,1,1
30210,96,1,1
30210,97,1,1
30204,1,1,1
30204,2,1,1
30204,3,1,1
30204,4,1,1
30204,64,1,1
30204,65,1,1
30204,66,1,1
30204,68,1,1
30303,18,1,1
30303,35,1,1
30303,43,1,1
30303,52,1,1
30303,61,1,1
30303,69,1,1
30303,77,1,1
30303,92,1,1
30609,65,1,1
30609,67,1,1
30609,68,1,1
30609,167,1,1
30609,169,1,1
30609,170,1,1
30609,171,1,1
30609,172,1,1
30205,82,1,1
30205,83,1,1
30205,207,1,1
30205,208,1,1
30205,209,1,1
30205,210,1,1
30205,211,1,1
30416,21,1,0
30416,24,1,1
30416,89,1,1
30416,90,1,1
30416,92,1,1
30416,93,1,1
30416,95,1,1
30416,96,1,1
30505,61,1,1
30505,62,1,1
30505,63,1,1
30505,64,1,1
30505,189,1,1
30505,190,1,1
30505,191,1,1
30505,192,1,1
30503,36,1,1
30503,85,1,1
30503,86,1,0
30503,87,1,1
30503,88,1,1
30402,5,1,1
30402,14,1,1
30402,25,1,1
30402,35,1,1
30402,43,1,1
30402,62,1,1
30402,88,1,1
30410,3,1,1
30410,13,1,1
30410,34,1,1
30410,44,1,1
30410,55,1,1
30410,65,1,1
30410,86,1,1
30410,96,1,1
30107,25,1,1
30107,26,1,1
30107,27,1,1
30107,28,1,1
30107,98,1,1
30107,100,1,1
30107,102,1,1
30107,103,1,1
30506,61,1,1
30506,62,1,1
30506,63,1,1
30506,551,1,1
30506,552,1,1
30506,553,1,1
30506,554,1,1
30303,25,1,0
30303,27,1,1
30303,28,1,1
30102,2,1,1
30102,14,1,1
30102,37,1,1
30102,48,1,1
30102,60,1,1
30102,72,1,1
30102,95,1,1
30102,106,1,1
30606,113,1,1
30606,114,1,1
30606,115,1,1
30606,116,1,1
30606,330,1,1
30606,331,1,1
30606,332,1,1
30606,333,1,1
30215,25,1,1
30215,27,1,1
30215,28,1,1
30215,138,1,1
30215,139,1,1
30215,140,1,1
30215,141,1,1
30101,73,1,1
30101,74,1,1
30101,75,1,1
30101,76,1,1
30101,444,1,1
30101,445,1,1
30101,447,1,0
30101,448,1,1
30502,9,1,1
30502,10,1,1
30502,11,1,1
30502,12,1,0
30502,165,1,1
30502,166,1,1
30502,167,1,1
30502,168,1,1
30411,1,1,0
30411,2,1,1
30411,3,1,1
30411,4,1,1
30411,16,1,1
30411,17,1,1
30411,18,1,1
30212,16,1,1
30212,41,1,1
30212,54,1,1
30212,66,1,1
30212,79,1,1
30212,103,1,1
30212,116,1,1
30713,4,1,1
30713,16,1,1
30713,29,1,1
30713,41,1,1
30713,53,1,1
30713,65,1,0
30713,78,1,1
30713,101,1,1
30603,97,1,1
30603,98,1,0
30603,99,1,1
30603,100,1,1
30603,197,2,1
30603,198,2,1
30603,199,2,1
30603,200,2,1
30213,157,1,1
30213,158,1,1
30213,159,1,1
30213,160,1,1
30213,332,1,1
30213,333,1,1
30213,335,1,1
30108,17,1,1
30108,18,1,1
30108,19,1,0
30108,20,1,0
30108,90,1,1
30108,91,1,1
30108,92,1,1
30108,95,1,1
30703,109,1,1
30703,110,1,1
30703,111,1,1
30703,112,1,1
30703,293,1,1
30703,294,1,1
30703,295,1,1
30703,296,1,1
30218,37,1,0
30218,38,1,1
30218,39,1,1
30218,40,1,1
30218,89,1,1
30218,90,1,1
30218,91,1,1
30218,92,1,1
30206,35,1,1
30206,46,1,1
30206,57,1,1
30206,66,1,1
30206,77,1,1
30206,86,1,1
30206,97,1,1
30604,5,1,1
30604,7,1,1
30604,8,1,1
30604,173,1,1
30604,174,1,1
30604,175,1,1
30604,176,1,1
30306,5,1,1
30306,12,2,1
30306,18,1,1
30306,25,1,1
30306,31,1,1
30306,38,1,0
30306,44,1,1
30306,57,1,1
30202,144,1,1
30202,145,1,1
30202,146,1,1
30202,353,1,1
30202,355,1,1
30202,385,1,1
30201,69,1,1
30201,70,1,1
30201,71,1,1
30201,72,1,1
30201,157,1,1
30201,160,1,1
30205,38,1,1
30205,44,1,1
30205,45,1,1
30205,260,1,1
30205,262,1,1
30205,263,1,0
30205,281,1,1
30205,288,1,1
30414,97,1,1
30414,99,1,1
30414,100,1,1
30414,269,1,1
30414,270,1,1
30414,271,1,1
30414,272,1,1
30707,3,1,1
30707,11,1,1
30707,34,1,1
30707,37,1,1
30707,40,1,1
30707,73,1,1
30707,80,1,1
30707,83,1,1
30605,2,1,1
30605,14,1,1
30605,27,1,1
30605,39,1,1
30605,51,1,1
30605,63,1,1
30605,76,1,1
30605,111,1,1
30301,5,1,1
30301,28,1,1
30301,40,1,1
30301,86,1,1
30301,98,1,1
30301,109,1,1
30301,121,1,1
30301,132,1,1
30203,17,1,1
30203,18,1,1
30203,19,1,1
30203,20,1,1
30203,101,1,1
30203,102,1,1
30203,104,1,1
30415,13,1,1
30415,14,1,1
30415,15,1,0
30415,16,1,0
30415,89,1,1
30415,90,1,1
30415,91,1,1
30415,93,1,1
30504,14,1,1
30504,165,1,1
30504,166,1,1
30504,167,1,1
30109,25,1,1
30109,26,1,1
30109,28,1,1
30109,80,1,1
30109,81,1,1
30109,83,1,1
30109,84,1,1
30109,86,1,1
30209,6,1,1
30209,16,1,1
30209,36,1,1
30209,47,1,1
30209,57,1,1
30209,68,1,1
30209,87,1,1
30209,97,1,1
30502,11,1,1
30502,28,1,1
30502,42,1,0
30502,57,1,1
30502,72,1,1
30502,87,1,1
30502,117,1,1
30502,147,1,1
30602,155,1,1
30602,156,1,1
30602,157,1,1
30602,158,1,1
30209,9,1,1
30209,10,1,1
30209,11,1,1
30209,12,1,1
30209,145,1,1
30209,146,1,1
30209,147,1,1
30209,148,1,1
30104,49,1,1
30104,51,1,1
30104,52,1,1
30104,139,1,1
30104,140,1,1
30104,141,1,1
30104,143,1,1
30104,144,1,1
30301,70,1,1
30301,71,1,1
30301,72,1,1
30301,74,1,1
30209,53,1,1
30209,54,1,1
30209,55,1,1
30209,56,1,1
30209,113,1,1
30209,114,1,1
30209,115,1,1
30209,116,1,1
30609,7,1,1
30609,17,1,1
30609,29,1,1
30609,38,1,1
30609,48,1,1
30609,59,1,1
30609,69,1,1
30609,99,1,1
30712,12,1,1
30712,23,1,1
30712,46,1,1
30712,57,1,1
30712,68,1,1
30712,79,1,1
30712,102,1,1
30207,157,1,1
30207,159,1,1
30207,160,1,1
30207,360,1,1
30207,361,1,1
30207,364,1,1
30207,365,1,1
30105,1,1,0
30105,2,1,0
30105,3,1,0
30105,4,1,0
30105,117,1,1
30105,118,1,1
30105,119,1,1
30105,120,1,1
30401,12,1,1
30401,46,1,1
30401,48,1,1
30401,50,1,1
30401,51,1,1
30503,177,1,1
30503,178,2,1
30503,179,2,1
30503,180,2,1
30503,376,1,1
30503,378,1,1
30503,379,1,1
30603,21,1,1
30603,22,1,1
30603,23,1,1
30603,77,1,1
30603,78,1,1
30603,79,1,1
30603,80,1,1
30108,6,1,0
30108,20,1,1
30108,35,1,1
30108,49,1,1
30108,77,1,1
30108,92,1,1
30108,134,1,1
30108,149,1,1
30605,101,1,1
30605,102,1,1
30605,103,1,1
30605,104,1,1
30605,289,1,1
30605,290,1,1
30605,291,1,1
30605,292,1,1
30216,1,2,1
30216,2,2,1
